Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
94,,CHI,hello ?,NONE,simple question,0.0,0.0,0.0,0.0
95,,MOT,who's on the phone ?,NONE,simple question,0.0,0.0,0.0,0.0
96,,MOT,who's there ?,NONE,simple,0.0,0.0,0.0,0.0
100,,CHI,&~eh ?,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
101,,MOT,hm: ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
102,,CHI,xxx ?,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
103,,MOT,no it's a horsie .,NONE,clear statement from mother,0.0,0.0,0.0,0.0
104,,CHI,xxx .,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
105,,MOT,you're doing hide_and_seek ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
106,,MOT,one two three .,NONE,clear counting from mother,0.0,0.0,0.0,0.0
107,,MOT,there it is &=gasps !,NONE,clear statement with emotional reaction,0.0,0.0,0.0,0.0
108,,MOT,you were hiding it hm: ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
109,,CHI,<two three>  [/] two three two &~t +/.,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
110,,MOT,one two three .,NONE,clear counting from mother,0.0,0.0,0.0,0.0
111,,MOT,one two three .,NONE,clear counting from mother,0.0,0.0,0.0,0.0
112,,MOT,come here let's play with the blocks .,NONE,clear invitation to play,0.0,0.0,0.0,0.0
113,,CHI,xxx .,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
114,,MOT,do you wanna count the orange blocks ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
115,,MOT,one two three .,NONE,clear counting from mother,0.0,0.0,0.0,0.0
116,,MOT,and the blue ones too !,NONE,clear statement from mother,0.0,0.0,0.0,0.0
117,,MOT,one two three .,NONE,clear counting from mother,0.0,0.0,0.0,0.0
118,,MOT,three blue ones .,NONE,clear statement from mother,0.0,0.0,0.0,0.0
119,,MOT,want some help ?,NONE,clear offer of help,0.0,0.0,0.0,0.0
120,,MOT,want me to help you ?,NONE,clear offer of help,0.0,0.0,0.0,0.0
121,,MOT,here look .,NONE,clear invitation to look,0.0,0.0,0.0,0.0
122,,MOT,let's make a xxx tower .,NONE,clear invitation to play,0.0,0.0,0.0,0.0
123,,MOT,you like the phone huh ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
124,,MOT,hm: ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
125,,CHI,&~wah &~woah .,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
126,,MOT,do you wanna have some tea ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
127,,CHI,no xxx &~dink .,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
128,,MOT,do you have some tea ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
129,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
130,,MOT,you wanna pour some tea ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
131,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
132,,CHI,no tea .,NONE,normal conversational response,0.0,0.0,0.0,0.0
133,,MOT,pour some tea for Mommy ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
134,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
135,,CHI,no tea .,NONE,normal conversational response,0.0,0.0,0.0,0.0
136,,MOT,here pour some tea .,NONE,clear offer from mother,0.0,0.0,0.0,0.0
137,,CHI,no xxx .,NONE,normal conversational response,0.0,0.0,0.0,0.0
138,,MOT,can we have some tea ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
139,,MOT,I'm thirsty &=eat .,NONE,clear statement from mother,0.0,0.0,0.0,0.0
140,,MOT,can I have some ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
141,,CHI,baba@g .,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
142,,MOT,that's the baba@g .,NONE,clear statement from mother,0.0,0.0,0.0,0.0
143,,MOT,who's that for ?,NONE,clear question from mother,0.0,0.0,0.0,0.0
144,,CHI,0 .,NONE,unclear utterance without context,0.0,0.0,0.0,0.0
145,,MOT,&-uh no this is the tea .,NONE,clear correction from mother,0.0,0.0,0.0,0.0
146,,MOT,the tea goes &=blow &=blow .,NONE,clear statement from mother,0.0,0.0,0.0,0.0
147,,MOT,would you like some &=eat .,NONE,clear offer from mother,0.0,0.0,0.0,0.0
148,,CHI,&=blow .,NONE,unclear utter,0.0,0.0,0.0,0.0
150,,CHI,&~whoosh &~whoosh .,T33,child makes continuous mouth sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
151,,MOT,would you like some ?,NONE,normal question,0.0,0.0,0.0,0.0
152,,MOT,&-uh don't drink out of there .,NONE,normal statement,0.0,0.0,0.0,0.0
153,,MOT,no  [/] no .,NONE,normal response,0.0,0.0,0.0,0.0
154,,MOT,here this is your cup .,NONE,normal statement,0.0,0.0,0.0,0.0
155,,MOT,this is the cup for tea .,NONE,normal statement,0.0,0.0,0.0,0.0
156,,CHI,0 .,NONE,single word response,0.0,0.0,0.0,0.0
157,,MOT,uhhuh .,NONE,normal affirmation,0.0,0.0,0.0,0.0
158,,CHI,oh !,NONE,normal conversational response,0.0,0.0,0.0,0.0
159,,MOT,&=eat .,NONE,normal statement,0.0,0.0,0.0,0.0
160,,MOT,you wanna stir your tea too ?,NONE,normal question,0.0,0.0,0.0,0.0
161,,CHI,xxx .,NONE,single word response,0.0,0.0,0.0,0.0
162,,MOT,hm: ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
163,,CHI,&~numnumnumnumnum .,T33,child makes continuous mouth sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
164,,MOT,are you hungry ?,NONE,normal question,0.0,0.0,0.0,0.0
165,,CHI,xxx .,NONE,single word response,0.0,0.0,0.0,0.0
166,,MOT,here <have a snack>  [/] have a snack &=eat .,NONE,normal statement,0.0,0.0,0.0,0.0
167,,CHI,&=eat .,NONE,normal statement,0.0,0.0,0.0,0.0
168,,MOT,&=eat are you eating like a dinosaur &=eat ?,NONE,normal question,0.0,0.0,0.0,0.0
169,,CHI,&=eat .,NONE,normal statement,0.0,0.0,0.0,0.0
170,,MOT,"&=eat , here I'll give you some more .",NONE,normal statement,0.0,0.0,0.0,0.0
171,,MOT,now eat like a dinosaur !,NONE,normal statement,0.0,0.0,0.0,0.0
172,,CHI,&=eat .,NONE,normal statement,0.0,0.0,0.0,0.0
173,,MOT,I'll give you more .,NONE,normal statement,0.0,0.0,0.0,0.0
174,,MOT,here .,NONE,normal statement,0.0,0.0,0.0,0.0
175,,MOT,here's some more .,NONE,normal statement,0.0,0.0,0.0,0.0
176,,MOT,eat like a dinosaur &=eat !,NONE,normal statement,0.0,0.0,0.0,0.0
177,,CHI,&=eat &=roars .,T33,child makes continuous mouth sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
178,,MOT,&=laughs yummy .,NONE,normal statement,0.0,0.0,0.0,0.0
179,,CHI,&~numnumnum .,T33,child makes continuous mouth sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
180,,MOT,&~numnumnum !,NONE,normal statement,0.0,0.0,0.0,0.0
181,,CHI,&~numnumnumnum !,T33,child makes continuous mouth sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
182,,MOT,&~numnum ?,NONE,normal question,0.0,0.0,0.0,0.0
183,,CHI,&=gasps xxx .,T33,child makes continuous mouth sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
184,,MOT,who are you gonna call now ?,NONE,normal question,0.0,0.0,0.0,0.0
185,,CHI,no xxx .,NONE,normal conversational response,0.0,0.0,0.0,0.0
186,,MOT,&=gasps you wanna call the horsie ?,NONE,normal question,0.0,0.0,0.0,0.0
187,,MOT,wanna call Grandma ?,NONE,normal question,0.0,0.0,0.0,0.0
188,,MOT,you wanna call Grandma ?,NONE,normal question,0.0,0.0,0.0,0.0
189,,CHI,no mine !,NONE,normal conversational response,0.0,0.0,0.0,0.0
190,,MOT,can I have the phone too ?,NONE,normal question,0.0,0.0,0.0,0.0
191,,MOT,can I be the phone ?,NONE,normal question,0.0,0.0,0.0,0.0
192,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
193,,CHI,no  [/] no .,NONE,repetitive response,0.0,0.0,0.0,0.0
194,,CHI,<no no>  [/] no  [/] no .,NONE,repetitive response,0.0,0.0,0.0,0.0
200,,MOT,tadah  [/] tadah !,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
201,,MOT,you wanna break it down now ?,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
202,,MOT,break it down ?,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
203,,CHI,&~ah &~oh .,NONE,normal conversational response,0.0,0.0,0.0,0.0
204,,MOT,&=eat thank_you .,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
205,,MOT,you're feeding me &=eat .,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
206,,CHI,what's dat  [: that] ?,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
207,,MOT,&=gasps that's a timer !,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
208,,MOT,what is that ?,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
209,,MOT,it's a timer .,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
210,,CHI,xxx &~tat ?,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
211,,MOT,what is that ?,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
212,,MOT,what is that ?,NONE,no hyperactivity traits observed,0.0,0.0,0.0,0.0
