Index,Timestamp,Speaker,Utterance,Traits,Justification,Confidence,ClarityScore,UniquenessScore,QualityScore
134,,CHI,&=vocalizes .,NONE,unclear utterance,0.0,0.0,0.0,0.0
135,,MOT,say hi .,NONE,simple instruction,0.0,0.0,0.0,0.0
136,,MOT,say hi .,NONE,simple instruction,0.0,0.0,0.0,0.0
137,,CHI,hi .,NONE,simple greeting,0.0,0.0,0.0,0.0
138,,MOT,say how you doin(g) .,NONE,simple instruction,0.0,0.0,0.0,0.0
139,,MOT,say how you doing .,NONE,simple instruction,0.0,0.0,0.0,0.0
140,,MOT,say hi .,NONE,simple instruction,0.0,0.0,0.0,0.0
141,,MOT,say hi ?,NONE,simple question,0.0,0.0,0.0,0.0
142,,MOT,you say hi Ginny ?,NONE,simple question,0.0,0.0,0.0,0.0
143,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
144,,MOT,no hi ?,NONE,normal conversational response,0.0,0.0,0.0,0.0
145,,MOT,okay no hi .,NONE,simple statement,0.0,0.0,0.0,0.0
146,,MOT,we're gonna play with these now .,NONE,simple statement,0.0,0.0,0.0,0.0
147,,MOT,and I'm gonna stack them up .,NONE,simple statement,0.0,0.0,0.0,0.0
148,,MOT,can you help me ?,NONE,simple question,0.0,0.0,0.0,0.0
149,,MOT,help me .,NONE,simple instruction,0.0,0.0,0.0,0.0
150,,MOT,right .,NONE,normal statement,0.0,0.0,0.0,0.0
151,,CHI,&~du .,NONE,unclear utterance,0.0,0.0,0.0,0.0
152,,MOT,do this one now .,NONE,normal statement,0.0,0.0,0.0,0.0
153,,MOT,oh they fell down .,NONE,normal statement,0.0,0.0,0.0,0.0
154,,MOT,we try again .,NONE,normal statement,0.0,0.0,0.0,0.0
155,,MOT,see we make two &~o them .,NONE,unclear utterance,0.0,0.0,0.0,0.0
156,,MOT,and that way they'll stay .,NONE,normal statement,0.0,0.0,0.0,0.0
157,,MOT,see .,NONE,normal statement,0.0,0.0,0.0,0.0
158,,MOT,that's nice !,NONE,normal statement,0.0,0.0,0.0,0.0
159,,MOT,oh fall down .,NONE,normal statement,0.0,0.0,0.0,0.0
160,,MOT,let's try again .,NONE,normal statement,0.0,0.0,0.0,0.0
161,,MOT,we could do it this way Ginny .,NONE,normal statement,0.0,0.0,0.0,0.0
162,,MOT,like this .,NONE,normal statement,0.0,0.0,0.0,0.0
163,,MOT,and then this .,NONE,normal statement,0.0,0.0,0.0,0.0
164,,MOT,and look and this .,NONE,normal statement,0.0,0.0,0.0,0.0
165,,CHI,&~glnk &~glnk &~glnk .,NONE,unclear utterance,0.0,0.0,0.0,0.0
166,,MOT,&~oo .,NONE,unclear utterance,0.0,0.0,0.0,0.0
167,,CHI,&~glnk &~glnk &~glnk .,NONE,unclear utterance,0.0,0.0,0.0,0.0
168,,MOT,"she's &~a , oh she's drinking .",NONE,normal statement,0.0,0.0,0.0,0.0
169,,MOT,I want some milk too .,NONE,normal statement,0.0,0.0,0.0,0.0
170,,CHI,&~ut .,NONE,unclear utterance,0.0,0.0,0.0,0.0
171,,MOT,I want some milk Ginny give me milk .,NONE,normal statement,0.0,0.0,0.0,0.0
172,,MOT,give me milk .,NONE,normal statement,0.0,0.0,0.0,0.0
173,,MOT,I want milk .,NONE,normal statement,0.0,0.0,0.0,0.0
174,,MOT,oh .,NONE,normal conversational response,0.0,0.0,0.0,0.0
175,,MOT,ye(a)h give me some more I want some more too .,NONE,normal statement,0.0,0.0,0.0,0.0
176,,MOT,drink this up .,NONE,normal statement,0.0,0.0,0.0,0.0
177,,MOT,<drink it>  [/] <drink it>  [/] <drink it>  [/] drink it &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk ah !,NONE,unclear utterance,0.0,0.0,0.0,0.0
178,,CHI,&~is &~is &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk ah !,T09,child repeats sounds excessively; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
179,,CHI,&~we &~ka &~pi &~kapi .,NONE,unclear utterance,0.0,0.0,0.0,0.0
180,,MOT,delicious .,NONE,normal statement,0.0,0.0,0.0,0.0
181,,MOT,&~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk ah !,T09,child repeats sounds excessively; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
182,,CHI,&~di .,NONE,unclear utterance,0.0,0.0,0.0,0.0
183,,CHI,&=sighs .,NONE,unclear utterance,0.0,0.0,0.0,0.0
184,,MOT,delicious eh ?,NONE,normal statement,0.0,0.0,0.0,0.0
185,,MOT,it's nice .,NONE,normal statement,0.0,0.0,0.0,0.0
186,,CHI,&~ee &~di .,NONE,unclear utterance,0.0,0.0,0.0,0.0
187,,MOT,does the baby wanna dance ?,NONE,normal question,0.0,0.0,0.0,0.0
188,,MOT,does she wanna dance ?,NONE,normal question,0.0,0.0,0.0,0.0
189,,MOT,&=hums .,NONE,unclear utterance,0.0,0.0,0.0,0.0
190,,CHI,mm: .,NONE,unclear utterance,0.0,0.0,0.0,0.0
191,,MOT,oh she's eating .,NONE,normal statement,0.0,0.0,0.0,0.0
192,,MOT,feed me too .,NONE,normal statement,0.0,0.0,0.0,0.0
193,,MOT,I want some food too .,NONE,normal statement,0.0,0.0,0.0,0.0
194,,MOT,feed me too .,NONE,normal statement,0.0,0.0,0.0,0.0
195,,MOT,feed me too .,NONE,normal statement,0.0,0.0,0.0,0.0
196,,MOT,can you feed me ?,NONE,normal question,0.0,0.0,0.0,0.0
197,,MOT,I want some .,NONE,normal statement,0.0,0.0,0.0,0.0
198,,MOT,"I want some too , give me some food .",NONE,normal statement,0.0,0.0,0.0,0.0
199,,MOT,Ginny give me some food too .,NONE,normal statement,0.0,0.0,0.0,0.0
200,,MOT,I want some food .,NONE,normal request for food,0.0,0.0,0.0,0.0
201,,CHI,I want some .,T22,child uses monosyllabic response lacking elaboration; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
202,,MOT,"give me some &~f , give her some food too .",NONE,normal request for food,0.0,0.0,0.0,0.0
203,,MOT,she wants to eat too .,NONE,normal statement about another's desire,0.0,0.0,0.0,0.0
204,,CHI,&=eats .,T22,child uses monosyllabic response lacking elaboration; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
205,,MOT,www .,NONE,unclear utterance,0.0,0.0,0.0,0.0
206,,MOT,<she eats with her spoon>  [/] she eats with her spoon she has her spoon .,NONE,normal statement about eating,0.0,0.0,0.0,0.0
207,,MOT,"two differences , you're smart girl .",NONE,normal compliment,0.0,0.0,0.0,0.0
208,,CHI,&=eats .,T22,child uses monosyllabic response lacking elaboration; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
209,,MOT,you can eat now look &=eats ah .,NONE,normal statement about eating,0.0,0.0,0.0,0.0
210,,CHI,&=hums .,T33,child makes continuous mouth sounds; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
211,,MOT,&=eats .,NONE,normal statement about eating,0.0,0.0,0.0,0.0
212,,CHI,&=eats .,NONE,normal statement about eating,0.0,0.0,0.0,0.0
213,,MOT,delicious eh &=eats .,NONE,normal statement about food,0.0,0.0,0.0,0.0
214,,CHI,&=eats .,NONE,normal statement about eating,0.0,0.0,0.0,0.0
215,,MOT,that was good .,NONE,normal statement about food,0.0,0.0,0.0,0.0
216,,MOT,I'm thirsty can I drink from my bottle ?,NONE,normal question about drinking,0.0,0.0,0.0,0.0
217,,MOT,&=sips .,NONE,normal statement about drinking,0.0,0.0,0.0,0.0
218,,CHI,&~gi to me .,T22,child uses monosyllabic response lacking elaboration; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
219,,MOT,oh .,NONE,normal conversational response,0.0,0.0,0.0,0.0
220,,CHI,give me .,T22,child uses monosyllabic response lacking elaboration; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
221,,MOT,&~w oh the baby's gonna cry now .,NONE,normal statement about a baby,0.0,0.0,0.0,0.0
222,,MOT,aw she's crying you dragged away the bottle why you do that Ginny .,NONE,normal statement about crying,0.0,0.0,0.0,0.0
223,,CHI,&=kisses &=kisses .,T09,child repeats kisses; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
224,,MOT,you're sorry ?,NONE,normal question,0.0,0.0,0.0,0.0
225,,MOT,"tell her you're &~s , give her a kiss tell her you're sorry .",NONE,normal instruction,0.0,0.0,0.0,0.0
226,,CHI,xxx .,T22,child uses monosyllabic response lacking elaboration; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
227,,MOT,you're sorry .,NONE,normal question,0.0,0.0,0.0,0.0
228,,MOT,tell her you're sorry .,NONE,normal instruction,0.0,0.0,0.0,0.0
229,,CHI,I sorry I &~s .,T22,child uses monosyllabic response lacking elaboration; clarity=0.75; uniqueness=1.00; confidence=0,0.0,0.75,1.0,0.0
250,,MOT,you wanna drink .,NONE,normal question,0.0,0.0,0.0,0.0
251,,MOT,ah drink it baby .,NONE,normal statement,0.0,0.0,0.0,0.0
252,,MOT,&~glnk &~glnk &~glnk &~glnk &~glnk ah .,T33,continuous mouth sounds made by mother; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
253,,CHI,&~glnk &~glnk &~glnk &~glnk &~glnk ah .,T33,continuous mouth sounds made by child; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
254,,MOT,ah .,NONE,simple response,0.0,0.0,0.0,0.0
255,,MOT,&~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk &~glnk ah .,T33,excessive mouth sounds made by mother; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
256,,MOT,put it back .,NONE,normal command,0.0,0.0,0.0,0.0
257,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
258,,MOT,what do we do now ?,NONE,normal question,0.0,0.0,0.0,0.0
259,,MOT,my baby wants a bottle .,NONE,normal statement,0.0,0.0,0.0,0.0
260,,MOT,&=sips oh .,NONE,normal conversational response,0.0,0.0,0.0,0.0
261,,MOT,your baby wants a bottle ?,NONE,normal question,0.0,0.0,0.0,0.0
262,,MOT,I see (be)cause that's a real baby .,NONE,normal statement,0.0,0.0,0.0,0.0
263,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
264,,MOT,this is &~g this is a big girl that's a little baby .,NONE,normal statement,0.0,0.0,0.0,0.0
265,,MOT,"you're right the baby gets the bottle she's , you're too big for the bottle .",NONE,normal statement,0.0,0.0,0.0,0.0
266,,CHI,&~glnk &~glnk &~glnk &~glnk ah .,T33,continuous mouth sounds made by child; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
267,,MOT,that's right .,NONE,simple affirmation,0.0,0.0,0.0,0.0
268,,MOT,the bottle is for the baby .,NONE,normal statement,0.0,0.0,0.0,0.0
269,,MOT,oh you're putting more juice inside of it ?,NONE,normal question,0.0,0.0,0.0,0.0
270,,MOT,put more juice in there .,NONE,normal command,0.0,0.0,0.0,0.0
271,,MOT,good &~y gonna drink this now .,NONE,unclear utterance,0.0,0.0,0.0,0.0
272,,MOT,&~glnk &~glnk &~glnk &~glnk &~glnk ah .,T33,continuous mouth sounds made by mother; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
273,,CHI,xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
274,,MOT,and &~the put back .,NONE,unclear utterance,0.0,0.0,0.0,0.0
275,,CHI,&=vocalizes &~glnk &~glnk &~glnk ah .,T33,continuous mouth sounds made by child; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
276,,MOT,ah you're drinking ?,NONE,normal question,0.0,0.0,0.0,0.0
277,,MOT,hi can you play with me ?,NONE,normal question,0.0,0.0,0.0,0.0
278,,MOT,can you play with me ?,NONE,normal question,0.0,0.0,0.0,0.0
279,,MOT,can you play with me ?,NONE,normal question,0.0,0.0,0.0,0.0
280,,CHI,hm: .,NONE,normal conversational response,0.0,0.0,0.0,0.0
281,,MOT,hi  [/] hi .,NONE,normal greeting,0.0,0.0,0.0,0.0
282,,CHI,xxx &=hums .,T33,continuous mouth sounds made by child; clarity=0.75; uniqueness=1.00; confidence=0.85,0.85,0.75,1.0,0.0
283,,MOT,hi can you play with me ?,NONE,normal question,0.0,0.0,0.0,0.0
284,,MOT,can you play with me ?,NONE,normal question,0.0,0.0,0.0,0.0
285,,MOT,oh .,NONE,normal conversational response,0.0,0.0,0.0,0.0
286,,CHI,&~it &~da sit down .,NONE,unclear utterance,0.0,0.0,0.0,0.0
287,,MOT,sit down .,NONE,normal command,0.0,0.0,0.0,0.0
288,,MOT,yes sit down .,NONE,normal affirmation,0.0,0.0,0.0,0.0
289,,MOT,sit down .,NONE,normal command,0.0,0.0,0.0,0.0
290,,CHI,sit down .,NONE,normal command,0.0,0.0,0.0,0.0
300,,MOT,open your mouth and eat .,NONE,normal instruction,0.0,0.0,0.0,0.0
301,,MOT,good baby .,NONE,normal praise,0.0,0.0,0.0,0.0
302,,MOT,good girl .,NONE,normal praise,0.0,0.0,0.0,0.0
303,,MOT,did your baby eat too Ginny ?,NONE,normal question,0.0,0.0,0.0,0.0
304,,MOT,can I feed your baby ?,NONE,normal question,0.0,0.0,0.0,0.0
305,,CHI,&=eats .,NONE,unclear utterance,0.0,0.0,0.0,0.0
306,,MOT,can I feed your baby ?,NONE,normal question,0.0,0.0,0.0,0.0
307,,MOT,look .,NONE,normal directive,0.0,0.0,0.0,0.0
308,,CHI,no .,NONE,normal conversational response,0.0,0.0,0.0,0.0
309,,MOT,I can't feed your baby ?,NONE,normal question,0.0,0.0,0.0,0.0
310,,MOT,you can feed my baby .,NONE,normal instruction,0.0,0.0,0.0,0.0
311,,MOT,feed my baby .,NONE,normal directive,0.0,0.0,0.0,0.0
312,,MOT,give my baby some food .,NONE,normal directive,0.0,0.0,0.0,0.0
313,,MOT,"okay I'm gonna &~gi , oh .",NONE,unclear utterance,0.0,0.0,0.0,0.0
314,,MOT,"but I &~wa , I'm gonna feed your baby .",NONE,unclear utterance,0.0,0.0,0.0,0.0
315,,MOT,ah .,NONE,simple exclamation,0.0,0.0,0.0,0.0
316,,MOT,we're feeding her together .,NONE,normal statement,0.0,0.0,0.0,0.0
317,,MOT,but Ginny this baby's not eating anything .,NONE,normal statement,0.0,0.0,0.0,0.0
318,,MOT,Ginny this baby hasta eat too .,NONE,normal statement,0.0,0.0,0.0,0.0
319,,MOT,"this , wait Ginny this baby's not eating anything Ginny .",NONE,normal statement,0.0,0.0,0.0,0.0
320,,MOT,if I'm feeding this baby .,NONE,normal statement,0.0,0.0,0.0,0.0
321,,MOT,who's gonna feed this baby ?,NONE,normal question,0.0,0.0,0.0,0.0
322,,MOT,can you feed this baby ?,NONE,normal question,0.0,0.0,0.0,0.0
323,,MOT,Ginny feed this baby .,NONE,normal directive,0.0,0.0,0.0,0.0
324,,CHI,&=sneezes .,NONE,unclear utterance,0.0,0.0,0.0,0.0
325,,MOT,this baby's not eating .,NONE,normal statement,0.0,0.0,0.0,0.0
326,,CHI,me first .,NONE,simple response,0.0,0.0,0.0,0.0
327,,MOT,xxx feed the baby .,NONE,unclear utterance,0.0,0.0,0.0,0.0
328,,CHI,I xxx .,NONE,unclear utterance,0.0,0.0,0.0,0.0
329,,MOT,feed the baby .,NONE,normal directive,0.0,0.0,0.0,0.0
330,,MOT,Ginny is gonna say bye to babies now .,NONE,normal statement,0.0,0.0,0.0,0.0
331,,MOT,www .,NONE,unclear utterance,0.0,0.0,0.0,0.0
332,,MOT,it's time to clean up .,NONE,normal statement,0.0,0.0,0.0,0.0
333,,MOT,<clean up>  [/] clean up .,NONE,unclear utterance,0.0,0.0,0.0,0.0
334,,CHI,no  [/] no  [/] no !,NONE,simple response,0.0,0.0,0.0,0.0
335,,MOT,everybody everywhere .,NONE,unclear utterance,0.0,0.0,0.0,0.0
336,,MOT,<clean up>  [/] clean up everybody do their share .,NONE,normal directive,0.0,0.0,0.0,0.0
337,,CHI,&=grunts .,NONE,unclear utterance,0.0,0.0,0.0,0.0
338,,MOT,Ginny .,NONE,normal address,0.0,0.0,0.0,0.0
339,,MOT,put in the box .,NONE,normal directive,0.0,0.0,0.0,0.0
340,,MOT,put the box &~w Mommy .,NONE,unclear utterance,0.0,0.0,0.0,0.0
